time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z,PointerHeadTilt1X,PointerHeadTilt1Y,PointerHeadTilt1Z,PointerHeadTilt2X,PointerHeadTilt2Y,PointerHeadTilt2Z
18.340,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.346,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.352,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.359,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.365,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.371,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.378,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.391,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.398,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.404,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.410,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.423,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.429,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.435,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.442,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.448,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.455,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.461,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.467,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.474,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.487,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.494,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.501,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.507,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.514,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.526,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.534,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.540,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.552,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.559,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.566,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.573,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.579,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.585,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.591,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.598,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.605,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.612,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.618,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.631,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.643,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.650,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.656,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.663,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.322, 1.480, -0.468,49.741, 332.353, 2.688,0.333, 0.985, -0.266,22.242, 325.286, 347.184,0.062, 0.817, 0.030,0.150, 0.854, -0.002,null,null,null,0.224, 0.854, -0.257
18.670,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.676,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.682,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.688,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.695,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.702,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.708,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.715,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.719,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.723,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.730,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.736,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.742,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.749,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.754,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.766,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.773,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.779,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.784,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.790,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.796,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.802,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.808,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.813,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.820,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.825,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.830,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.837,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.843,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18.848,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
